iter	RMSE
7165	0.4797755428
7166	0.4797667532
7167	0.4797538786
7168	0.4797397837
7169	0.479726488
7170	0.4797195717
7171	0.4797084354
7172	0.4796948501
7173	0.4796797296
7174	0.4796637749
7175	0.4796421239
7176	0.4796225699
7177	0.4796057547
7178	0.4795974424
7179	0.4795785485
7180	0.4795469307
7181	0.4795307977
7182	0.4795088605
7183	0.4794927088
7184	0.4794724075
7185	0.4794578604
7186	0.479443681
7187	0.4794357424
7188	0.4794148341
7189	0.4794073126
7190	0.4793791462
7191	0.4793578917
7192	0.4793513658
7193	0.4793423881
7194	0.4793324225
7195	0.4793159012
7196	0.479300608
7197	0.4792944776
7198	0.4792799754
7199	0.4792504804
7200	0.4792388252
7201	0.479228507
7202	0.4792187235
7203	0.4792023214
7204	0.4791813788
7205	0.4791581805
7206	0.4791470025
7207	0.4791254318
7208	0.4791005576
7209	0.479075997
7210	0.479046773
7211	0.4790392323
7212	0.4790171111
7213	0.4790114158
7214	0.4789851432
7215	0.4789693
7216	0.4789613291
7217	0.4789515078
7218	0.4789398858
7219	0.4789315503
7220	0.478915164
7221	0.4788997113
7222	0.4788801545
7223	0.4788562377
7224	0.4788363592
7225	0.4788232031
7226	0.4788136541
7227	0.4788075315
7228	0.4787933049
7229	0.4787839109
7230	0.4787711021
7231	0.4787536654
7232	0.4787233945
7233	0.4786981011
7234	0.4786876437
7235	0.4786659158
7236	0.4786480776
7237	0.4786367036
7238	0.4786188368
7239	0.4786064808
7240	0.4785781419
7241	0.4785545565
7242	0.4785363226
7243	0.4785213388
7244	0.4785020006
7245	0.4784765476
7246	0.4784676401
7247	0.4784537721
7248	0.4784429977
7249	0.4784215262
7250	0.4783948739
7251	0.4783885284
7252	0.478380903
7253	0.4783651314
7254	0.4783548283
7255	0.4783332006
7256	0.4783243447
7257	0.4783046096
7258	0.4782804411
7259	0.4782596426
7260	0.478242439
7261	0.4782319081
7262	0.4781980564
7263	0.478178794
7264	0.4781582616
7265	0.4781430421
7266	0.4781291912
7267	0.4781138032
7268	0.478097517
7269	0.4780893914
7270	0.4780685061
7271	0.4780479703
7272	0.4780348392
7273	0.4780246659
7274	0.4779946769
7275	0.4779777964
7276	0.4779584991
7277	0.4779273072
7278	0.4779138048
7279	0.4779041132
7280	0.4778851948
7281	0.4778721098
7282	0.4778536552
7283	0.4778278555
7284	0.4778149131
7285	0.477788261
7286	0.4777794869
7287	0.4777742083
7288	0.477765989
7289	0.4777518711
7290	0.4777404676
7291	0.4777286101
7292	0.4777011559
7293	0.4776852182
7294	0.4776603584
7295	0.4776453881
7296	0.4776279022
7297	0.4776137666
7298	0.4775943593
7299	0.4775771289
7300	0.4775637258
7301	0.4775578774
7302	0.4775450817
7303	0.4775217054
7304	0.47749384
7305	0.4774736561
7306	0.4774648382
7307	0.4774432505
7308	0.4774334159
7309	0.4774151397
7310	0.4774013426
7311	0.4773859743
7312	0.4773783669
7313	0.4773536173
7314	0.4773405117
7315	0.4773246646
7316	0.4773069058
7317	0.4772906809
7318	0.4772781769
7319	0.4772532623
7320	0.4772412255
7321	0.4772325671
7322	0.4772159685
7323	0.4772037502
7324	0.4771958764
7325	0.4771904515
7326	0.4771750924
7327	0.4771552832
7328	0.4771438674
7329	0.4771262565
7330	0.4771044485
7331	0.4770901983
7332	0.4770654336
7333	0.4770540376
7334	0.4770453347
7335	0.4770279876
7336	0.4770171014
7337	0.4770034669
7338	0.4769957261
7339	0.4769746438
7340	0.4769565638
7341	0.4769461042
7342	0.4769262923
7343	0.4769118907
7344	0.4769060943
7345	0.4768951338
7346	0.4768776758
7347	0.4768633401
7348	0.4768531061
7349	0.4768432414
7350	0.4768182482
7351	0.4768038135
7352	0.4767938099
7353	0.4767756026
7354	0.4767535847
7355	0.4767458091
7356	0.4767127279
7357	0.4767045129
7358	0.4766916655
7359	0.4766792216
7360	0.4766541334
7361	0.4766417609
7362	0.4766113007
7363	0.4765978916
7364	0.4765858522
7365	0.4765640874
7366	0.4765459863
7367	0.4765418794
7368	0.4765279875
7369	0.4765195423
7370	0.4764987462
7371	0.4764890081
7372	0.4764711827
7373	0.4764583565
7374	0.4764410517
7375	0.4764293513
7376	0.4764183787
7377	0.4763972645
7378	0.4763831806
7379	0.4763680456
7380	0.4763504171
7381	0.4763382108
7382	0.476330249
7383	0.4763245756
7384	0.4763025992
7385	0.476284698
7386	0.4762702179
7387	0.4762449398
7388	0.476235379
7389	0.4762099517
7390	0.4761978938
7391	0.4761870135
7392	0.4761754656
7393	0.4761660717
7394	0.476150188
7395	0.4761308861
7396	0.4761179534
7397	0.4760965093
7398	0.4760876878
7399	0.4760769445
7400	0.4760694014
7401	0.4760573011
7402	0.4760493288
7403	0.4760380061
7404	0.4760280543
7405	0.4760122049
7406	0.4759724904
7407	0.4759609085
7408	0.4759487923
7409	0.4759326242
7410	0.4759155588
7411	0.4759016353
7412	0.4758641222
7413	0.4758576072
7414	0.4758471103
7415	0.4758327997
7416	0.4758151894
7417	0.4757942307
7418	0.4757684498
7419	0.4757479336
7420	0.4757333523
7421	0.4757142759
7422	0.4756955819
7423	0.4756894514
7424	0.4756760476
7425	0.4756679298
7426	0.4756556779
7427	0.4756373926
7428	0.4756225697
7429	0.4755975383
7430	0.4755914178
7431	0.4755733135
7432	0.4755656998
7433	0.4755390192
7434	0.4755213848
7435	0.4755096894
7436	0.4754975123
7437	0.4754763465
7438	0.4754566545
7439	0.4754461846
7440	0.4754310927
7441	0.4754144441
7442	0.4754045051
7443	0.4753947627
7444	0.4753793998
7445	0.4753619976
7446	0.475343542
7447	0.4753353914
7448	0.4753148979
7449	0.4752940502
7450	0.4752732068
7451	0.4752664268
7452	0.4752598356
7453	0.4752500098
7454	0.4752355121
7455	0.4752243904
7456	0.4752135156
7457	0.4752003106
7458	0.4751903063
7459	0.475175135
7460	0.4751578343
7461	0.4751475649
7462	0.4751260173
7463	0.4750985313
7464	0.4750909805
7465	0.4750807041
7466	0.4750645813
7467	0.4750549464
7468	0.4750403446
7469	0.4750317194
7470	0.4750270206
7471	0.4750139723
7472	0.4750010796
7473	0.4749928248
7474	0.4749879356
7475	0.4749795297
7476	0.4749670988
7477	0.4749536602
7478	0.474941444
7479	0.4749279145
7480	0.4749168913
7481	0.4749060793
7482	0.4748918453
7483	0.4748773218
7484	0.474865648
7485	0.4748452085
7486	0.4748357435
7487	0.4748248932
7488	0.4748147294
7489	0.4747919072
7490	0.4747795025
7491	0.4747562466
7492	0.4747440883
7493	0.4747246977
7494	0.4747100395
7495	0.474704573
7496	0.4746866178
7497	0.4746685443
7498	0.4746399164
7499	0.4746257181
7500	0.4746150619
7501	0.4746076069
7502	0.4745953493
7503	0.4745668597
7504	0.4745482575
7505	0.4745319853
7506	0.4745121696
7507	0.4745028483
7508	0.4744909763
7509	0.4744715191
7510	0.4744554018
7511	0.4744421338
7512	0.47441035
7513	0.4743911495
7514	0.4743690375
7515	0.474358242
7516	0.4743376708
7517	0.4743324239
7518	0.4743126678
7519	0.4743041912
7520	0.474275873
7521	0.47425658
7522	0.4742363924
7523	0.4742237895
7524	0.4742150253
7525	0.4742018619
7526	0.4741892532
7527	0.4741653979
7528	0.4741490803
7529	0.4741391771
7530	0.4741291206
7531	0.4741201368
7532	0.474096131
7533	0.4740831326
7534	0.4740680322
7535	0.4740418922
7536	0.4740167132
7537	0.4740094172
7538	0.4739945767
7539	0.4739767202
7540	0.4739635737
7541	0.4739478167
7542	0.4739412713
7543	0.4739279841
7544	0.4739117087
7545	0.4739015884
7546	0.4738725927
7547	0.4738647098
7548	0.4738460481
7549	0.4738278112
7550	0.4738090887
7551	0.4737970332
7552	0.4737896698
7553	0.4737707616
7554	0.4737557457
7555	0.4737332803
7556	0.4737222308
7557	0.4737005829
7558	0.4736880655
7559	0.4736745646
7560	0.4736641075
7561	0.4736509744
7562	0.4736269453
7563	0.4736110973
7564	0.4735958683
7565	0.4735832925
7566	0.4735693272
7567	0.4735537527
7568	0.4735371023
7569	0.4735176738
7570	0.4735013893
7571	0.4734753033
7572	0.4734663872
7573	0.4734506361
7574	0.4734398264
7575	0.4734206173
7576	0.4734069291
7577	0.4733919203
7578	0.4733806559
7579	0.4733503899
7580	0.4733431451
7581	0.4733381955
7582	0.4733167396
7583	0.4732998237
7584	0.4732871503
7585	0.4732712452
7586	0.4732619492
7587	0.4732505967
7588	0.4732342127
7589	0.4732215185
7590	0.4732073785
7591	0.4731975895
7592	0.4731768369
7593	0.4731581975
7594	0.4731424656
7595	0.4731371386
7596	0.4731257403
7597	0.4731042651
7598	0.4730874176
7599	0.4730756514
7600	0.4730611928
7601	0.4730509746
7602	0.4730413887
7603	0.4730222756
7604	0.4730012611
7605	0.4729852613
7606	0.4729636174
7607	0.4729560597
7608	0.4729486349
7609	0.4729415686
7610	0.4729365182
7611	0.4729175993
7612	0.4728997475
7613	0.4728830853
7614	0.4728738342
7615	0.4728597252
7616	0.4728407867
7617	0.4728223339
7618	0.4728156248
7619	0.4728036838
7620	0.4727922432
7621	0.4727784822
7622	0.4727643567
7623	0.4727511814
7624	0.4727389222
7625	0.4727197628
7626	0.4727013252
7627	0.4726827084
7628	0.4726770829
7629	0.4726557708
7630	0.4726393839
7631	0.4726209483
7632	0.4726115248
7633	0.4725929794
7634	0.4725809535
7635	0.4725680355
7636	0.4725426039
7637	0.4725375035
7638	0.4725215769
7639	0.472508338
7640	0.4724860962
7641	0.4724622247
7642	0.47244508
7643	0.472427352
7644	0.4724178588
7645	0.4723983709
7646	0.4723889725
7647	0.4723744156
7648	0.4723575908
7649	0.472334465
7650	0.4723230749
7651	0.4723028052
7652	0.472292024
7653	0.4722716568
7654	0.472258884
7655	0.4722491093
7656	0.4722381588
7657	0.4722217185
7658	0.4722156984
7659	0.4721887639
7660	0.4721728239
7661	0.4721604494
7662	0.4721436054
7663	0.4721310269
7664	0.472115992
7665	0.4720923073
7666	0.4720792677
7667	0.4720707342
7668	0.4720593984
7669	0.4720417607
7670	0.4720318846
7671	0.4720191415
7672	0.4720047237
7673	0.4719937259
7674	0.471963417
7675	0.471953489
7676	0.4719282817
7677	0.4719107549
7678	0.4719000972
7679	0.4718895648
7680	0.4718787415
7681	0.4718501464
7682	0.4718426985
7683	0.4718229634
7684	0.471810455
7685	0.4717958397
7686	0.4717815077
7687	0.4717652432
7688	0.4717441482
7689	0.4717352488
7690	0.4717239625
7691	0.4717091745
7692	0.4716935734
7693	0.4716830509
7694	0.471665705
7695	0.4716567148
7696	0.4716420389
7697	0.47162735
7698	0.4716154811
7699	0.471597058
7700	0.4715839748
7701	0.4715783565
7702	0.4715622575
7703	0.471544597
7704	0.4715296692
7705	0.47151294
7706	0.4715062961
7707	0.4714915802
7708	0.4714807948
7709	0.4714696781
7710	0.471456491
7711	0.4714469359
7712	0.4714063982
7713	0.4713844442
7714	0.4713703636
7715	0.4713535253
7716	0.4713384146
7717	0.4713148601
7718	0.4712987236
7719	0.4712832755
7720	0.4712614383
7721	0.4712477042
7722	0.4712410793
7723	0.4712132062
7724	0.4711820539
7725	0.4711707813
7726	0.471151712
7727	0.4711388089
7728	0.4711215089
7729	0.4710994382
7730	0.4710808665
7731	0.4710684721
7732	0.4710554363
7733	0.4710388749
7734	0.4710274832
7735	0.4710120594
7736	0.4709956173
7737	0.4709759735
7738	0.4709549595
7739	0.4709413939
7740	0.4709307719
7741	0.4709177063
7742	0.4709087902
7743	0.4708888997
7744	0.4708801546
7745	0.4708659165
7746	0.4708510309
7747	0.4708195549
7748	0.4708029895
7749	0.4707935439
7750	0.470782552
7751	0.4707723959
7752	0.4707634542
7753	0.470731773
7754	0.4707221208
7755	0.4707080124
7756	0.4706937099
7757	0.4706800769
7758	0.4706620384
7759	0.4706490888
7760	0.4706401565
7761	0.4706240191
7762	0.4706020513
7763	0.4705809559
7764	0.4705704006
7765	0.4705502187
7766	0.4705364688
7767	0.4705243484
7768	0.4705079827
7769	0.4705031534
7770	0.4704834301
7771	0.4704730176
7772	0.4704476493
7773	0.4704314578
7774	0.4704144705
7775	0.470399016
7776	0.4703827568
7777	0.4703733765
7778	0.4703650904
7779	0.4703589657
7780	0.4703521638
7781	0.4703480986
7782	0.4703308566
7783	0.4703224083
7784	0.4703144429
7785	0.4702940349
7786	0.4702818018
7787	0.4702670801
7788	0.4702552782
7789	0.4702191941
7790	0.4701973658
7791	0.4701861351
7792	0.470163747
7793	0.4701480305
7794	0.4701345427
7795	0.470126181
7796	0.4701158999
7797	0.4701041379
7798	0.4700947785
7799	0.4700771759
7800	0.4700607005
7801	0.4700379697
7802	0.4700196049
7803	0.4700052516
7804	0.4699881567
7805	0.4699719812
7806	0.4699481973
7807	0.4699231151
7808	0.4699130146
7809	0.4699025784
7810	0.469895028
7811	0.4698798435
7812	0.4698664285
7813	0.4698610316
7814	0.4698492292
7815	0.4698413818
7816	0.4698285852
7817	0.4698108321
7818	0.4697962604
7819	0.4697852602
7820	0.4697702272
7821	0.4697474515
7822	0.4697325295
7823	0.4697204707
7824	0.4696979666
7825	0.4696830223
7826	0.4696660307
7827	0.4696560164
7828	0.4696410917
7829	0.4696262142
7830	0.4696111663
7831	0.4695983446
7832	0.4695793911
7833	0.469563307
7834	0.4695493903
7835	0.4695235414
7836	0.469515125
7837	0.4695032088
7838	0.4694847139
7839	0.4694636825
7840	0.469443289
7841	0.4694238668
7842	0.4694003184
7843	0.4693796594
7844	0.4693574221
7845	0.469326118
7846	0.4693165351
7847	0.4693035444
7848	0.4692847058
7849	0.4692784612
7850	0.4692493603
7851	0.4692294552
7852	0.4692188739
7853	0.4692093339
7854	0.4691977229
7855	0.4691895642
7856	0.4691782137
7857	0.4691638941
7858	0.4691517695
7859	0.4691416777
7860	0.4691292267
7861	0.4691120053
7862	0.4690980938
7863	0.4690890934
7864	0.4690720568
7865	0.4690560676
7866	0.4690488963
7867	0.4690310415
7868	0.4690149773
7869	0.4689974449
7870	0.468977445
7871	0.4689532306
7872	0.4689347175
7873	0.4689132549
7874	0.4688959087
7875	0.4688771174
7876	0.4688656811
7877	0.4688503569
7878	0.4688332139
7879	0.4688224196
7880	0.4688095682
7881	0.468794481
7882	0.4687816225
7883	0.4687686097
7884	0.4687551351
7885	0.4687416572
7886	0.4687270439
7887	0.4687090037
7888	0.4686906674
7889	0.4686743157
7890	0.4686648539
7891	0.4686460123
7892	0.4686317584
7893	0.4686056775
7894	0.4685936737
7895	0.4685678449
7896	0.4685474204
7897	0.4685261605
7898	0.4685170613
7899	0.4685116597
7900	0.4685006273
7901	0.4684876172
7902	0.4684787339
7903	0.4684637817
7904	0.4684485897
7905	0.4684238791
7906	0.4684158365
7907	0.4684053925
7908	0.4683864354
7909	0.4683725762
7910	0.4683671225
7911	0.468359095
7912	0.4683519331
7913	0.4683337138
7914	0.4683115817
7915	0.4682946824
7916	0.468276649
7917	0.4682593058
7918	0.4682449994
7919	0.4682235135
7920	0.4682007273
7921	0.4681910484
7922	0.46817508
7923	0.4681626927
7924	0.4681549037
7925	0.4681405607
7926	0.4681275333
7927	0.4681167246
7928	0.4680858146
7929	0.4680740565
7930	0.4680550136
7931	0.4680428573
7932	0.4680362527
7933	0.4680189957
7934	0.4680085106
7935	0.4679918457
7936	0.4679708915
7937	0.4679576994
7938	0.4679501252
7939	0.467928103
7940	0.4679132248
7941	0.4678810352
7942	0.4678590802
7943	0.467842747
7944	0.4678294257
7945	0.4678185524
7946	0.4678055026
7947	0.4677997597
7948	0.4677921496
7949	0.4677789988
7950	0.4677632072
7951	0.4677540147
7952	0.4677349826
7953	0.4677144917
7954	0.4677024489
7955	0.4676853806
7956	0.4676711395
7957	0.4676573218
7958	0.4676412934
7959	0.4676274213
7960	0.4676141271
7961	0.4675984011
7962	0.4675806417
7963	0.4675685495
7964	0.4675528411
7965	0.4675383811
7966	0.4675140303
7967	0.4674920148
7968	0.4674778775
7969	0.4674590114
7970	0.4674475257
7971	0.4674331563
7972	0.4674209491
7973	0.4674008147
7974	0.4673891603
7975	0.4673671653
7976	0.4673514335
7977	0.4673423672
7978	0.4673301258
7979	0.4673233599
7980	0.4673119635
7981	0.4673053549
7982	0.4672882209
7983	0.4672658697
7984	0.4672475255
7985	0.4672306583
7986	0.4672134222
7987	0.4672052825
7988	0.4671907066
7989	0.467172944
7990	0.4671594476
7991	0.4671400576
7992	0.4671196711
7993	0.4671078388
7994	0.467103619
7995	0.4670900788
7996	0.4670761151
7997	0.4670671958
7998	0.4670469484
7999	0.4670324734
8000	0.467023405
8001	0.4670064999
8002	0.4669969467
8003	0.4669785395
8004	0.4669588541
8005	0.4669412151
8006	0.4669123193
8007	0.4668985427
8008	0.4668750754
8009	0.4668668027
8010	0.4668543491
8011	0.4668370358
8012	0.4668233486
8013	0.4668033132
8014	0.4667894672
8015	0.4667800616
8016	0.4667683643
8017	0.4667405182
8018	0.4667188603
8019	0.4667011169
8020	0.4666883119
8021	0.4666633634
8022	0.4666496938
8023	0.4666377797
8024	0.4666204606
8025	0.4666063978
8026	0.4665907631
8027	0.4665750654
8028	0.4665538694
8029	0.4665476231
8030	0.4665229657
8031	0.4665135902
8032	0.4664945686
8033	0.4664847071
8034	0.4664631099
8035	0.4664487405
8036	0.4664330536
8037	0.4664110137
8038	0.4664001645
8039	0.46638898
8040	0.4663780286
8041	0.4663609058
8042	0.4663531989
8043	0.4663426229
8044	0.4663145559
8045	0.466295834
8046	0.4662685421
8047	0.4662562434
8048	0.4662383311
8049	0.4662285759
8050	0.4662142999
8051	0.4661943082
8052	0.4661789431
8053	0.4661416712
8054	0.4661319132
8055	0.4661241073
8056	0.4661138188
8057	0.4661061427
8058	0.466086425
8059	0.4660746412
8060	0.4660610978
8061	0.466025134
8062	0.46600299
8063	0.4659871312
8064	0.4659792687
8065	0.4659622905
8066	0.4659513432
8067	0.4659324814
8068	0.4659145927
8069	0.4659104737
8070	0.4658972039
8071	0.4658833728
8072	0.4658775303
8073	0.4658680501
8074	0.4658498729
8075	0.465837043
8076	0.4658278123
8077	0.4658199622
8078	0.4658039488
8079	0.4657987326
8080	0.4657883125
8081	0.4657791468
8082	0.4657662166
8083	0.4657566958
8084	0.4657402895
8085	0.4657231823
8086	0.4657177541
8087	0.4657057103
8088	0.4656947834
8089	0.465678164
8090	0.4656574507
8091	0.4656426203
8092	0.4656369464
8093	0.4656291166
8094	0.4656096904
8095	0.4656038043
8096	0.465588316
8097	0.4655661502
8098	0.4655400313
8099	0.465521998
8100	0.4655106468
8101	0.4654989804
8102	0.4654832185
8103	0.4654628146
8104	0.465445257
8105	0.4654303926
8106	0.465409522
8107	0.4653909242
8108	0.4653808083
8109	0.4653687973
8110	0.4653574337
8111	0.4653497929
8112	0.4653341805
8113	0.4653169484
8114	0.4653085984
8115	0.4652939915
8116	0.4652877212
8117	0.4652673388
8118	0.4652554363
8119	0.4652393267
8120	0.46521865
8121	0.4652081888
8122	0.4651898831
8123	0.465176305
8124	0.4651581013
8125	0.4651357533
8126	0.46512278
8127	0.4651150468
8128	0.4651047954
8129	0.4650973037
8130	0.4650799003
8131	0.4650699756
8132	0.4650494716
8133	0.4650409427
8134	0.4650220506
8135	0.4650111741
8136	0.4650004619
8137	0.4649931243
8138	0.4649829921
8139	0.4649759888
8140	0.4649552612
8141	0.4649359704
8142	0.4649274382
8143	0.4649114447
8144	0.4649049245
8145	0.4648908853
8146	0.4648788583
8147	0.4648658306
8148	0.4648556232
8149	0.4648459096
8150	0.4648317135
8151	0.4648161245
8152	0.4648019456
8153	0.464789175
8154	0.4647793242
8155	0.4647731522
8156	0.4647595065
8157	0.4647394742
8158	0.4647280786
8159	0.4647157424
8160	0.4647063595
8161	0.4647016721
8162	0.4646817516
8163	0.464665557
8164	0.4646537758
8165	0.4646407901
8166	0.4646281329
8167	0.464606783
8168	0.4645976561
8169	0.4645768904
8170	0.4645549622
8171	0.4645382548
8172	0.4645294391
8173	0.4645007739
8174	0.4644954808
8175	0.4644808282
8176	0.4644677473
8177	0.4644583837
8178	0.4644452675
8179	0.4644349801
8180	0.4644021525
8181	0.4643873225
8182	0.4643761296
8183	0.4643575396
8184	0.4643323039
8185	0.4643169866
8186	0.4643031476
8187	0.4642844084
8188	0.4642758177
8189	0.4642643592
8190	0.4642576951
8191	0.4642497065
8192	0.4642393261
8193	0.4642237909
8194	0.4642074148
8195	0.4641921379
8196	0.4641735778
8197	0.4641564239
8198	0.4641408634
8199	0.4641271983
8200	0.4641224113
8201	0.4641101805
8202	0.4640992882
8203	0.4640890557
8204	0.4640767625
8205	0.4640593748
8206	0.4640460928
8207	0.4640342703
8208	0.4640257401
8209	0.4640164622
8210	0.4640120067
8211	0.4639899781
8212	0.4639791829
8213	0.4639615408
8214	0.4639474793
8215	0.4639342653
8216	0.4639215078
8217	0.4639013911
8218	0.4638885621
8219	0.4638516606
8220	0.4638393567
8221	0.4638218479
8222	0.4638069056
8223	0.4637906296
8224	0.4637692758
8225	0.4637574723
8226	0.4637313098
8227	0.4637182562
8228	0.4637110124
8229	0.4636934637
8230	0.4636785442
8231	0.4636642031
8232	0.4636480531
8233	0.463633261
8234	0.463622395
8235	0.4636120724
8236	0.4635989379
8237	0.4635808875
8238	0.4635572099
8239	0.4635465754
8240	0.4635335783
8241	0.4635103458
8242	0.4634942482
8243	0.4634790367
8244	0.4634688264
8245	0.4634570608
8246	0.4634436487
8247	0.4634329242
8248	0.4634101145
8249	0.4634057177
8250	0.4633880072
8251	0.4633687666
8252	0.4633521771
8253	0.4633402768
8254	0.4633255382
8255	0.4633056478
8256	0.463290407
8257	0.4632784916
8258	0.4632594422
8259	0.4632455246
8260	0.4632304279
8261	0.4632108035
8262	0.463198324
8263	0.4631917699
8264	0.4631796989
8265	0.4631631592
8266	0.463150149
8267	0.463132004
8268	0.463114075
8269	0.4630945981
8270	0.463072623
8271	0.4630594555
8272	0.463039055
8273	0.4630188013
8274	0.4630094678
8275	0.4629965443
8276	0.4629904597
8277	0.4629667001
8278	0.4629586506
8279	0.4629419806
8280	0.4629319395
8281	0.4629211557
8282	0.4629135867
8283	0.4629018515
8284	0.462885959
8285	0.4628738294
8286	0.4628677978
8287	0.4628523353
8288	0.4628285707
8289	0.4628100185
8290	0.4627961182
8291	0.4627792483
8292	0.4627732742
8293	0.462765924
8294	0.4627498903
8295	0.4627233518
8296	0.4627016932
8297	0.4626890576
8298	0.4626785962
8299	0.4626465676
8300	0.4626282248
8301	0.4626161815
8302	0.4626059079
8303	0.4625908238
8304	0.4625815631
8305	0.4625555914
8306	0.4625376975
8307	0.46251813
8308	0.4624940137
8309	0.4624818307
8310	0.4624446206
8311	0.4624302341
8312	0.4624191769
8313	0.4624114884
8314	0.4623959691
8315	0.4623713697
8316	0.4623624262
8317	0.4623410985
8318	0.4623261993
8319	0.4623142722
8320	0.4622998638
8321	0.4622912184
8322	0.4622537831
8323	0.4622438862
8324	0.4622160921
8325	0.4622036888
8326	0.4621947779
8327	0.4621809111
8328	0.4621736848
8329	0.4621518734
8330	0.4621402472
8331	0.4621260909
8332	0.4621199069
8333	0.4621104947
8334	0.4620964059
8335	0.4620866246
8336	0.4620795356
8337	0.4620697027
8338	0.4620538403
8339	0.4620455847
8340	0.4620313533
8341	0.4620167365
8342	0.4620006987
8343	0.4619788773
8344	0.4619683506
8345	0.4619609738
8346	0.4619502235
8347	0.4619332628
8348	0.4619251296
8349	0.4619135582
8350	0.4619012225
8351	0.4618818771
8352	0.4618695381
8353	0.4618591343
8354	0.4618431392
8355	0.4618238826
8356	0.4618077944
8357	0.4618026422
8358	0.4617838817
8359	0.4617687262
8360	0.4617541879
8361	0.4617384222
8362	0.4617212294
8363	0.4616910016
8364	0.4616863271
8365	0.4616706053
8366	0.4616470954
8367	0.4616244364
8368	0.4616111472
8369	0.4615983458
8370	0.4615841699
8371	0.4615607616
8372	0.4615462401
8373	0.4615353316
8374	0.4615294489
8375	0.461519278
8376	0.4615039758
8377	0.461493652
8378	0.4614763212
8379	0.4614623742
8380	0.4614452899
8381	0.4614326101
8382	0.461415168
8383	0.4614029336
8384	0.4613759554
8385	0.4613653282
8386	0.4613485598
8387	0.4613370571
8388	0.461321345
8389	0.4613111914
8390	0.4612862221
8391	0.4612585919
8392	0.4612432406
8393	0.4612218448
8394	0.461204154
8395	0.4611898815
8396	0.4611747555
8397	0.4611582771
8398	0.4611419575
8399	0.4611170375
8400	0.4610962724
8401	0.4610834227
8402	0.4610751931
8403	0.4610540554
8404	0.4610437265
8405	0.4610347992
8406	0.461023459
8407	0.4610100277
8408	0.4609931538
8409	0.4609793269
8410	0.4609619445
8411	0.4609435439
8412	0.4609294978
8413	0.4609125913
8414	0.4608949404
8415	0.4608792308
8416	0.4608666975
8417	0.460862219
8418	0.4608551974
8419	0.4608494929
8420	0.4608401167
8421	0.4608356169
8422	0.4608185786
8423	0.4607957742
8424	0.4607863993
8425	0.460761845
8426	0.4607481578
8427	0.4607309399
8428	0.4607154097
8429	0.4606957805
8430	0.4606825097
8431	0.4606660043
8432	0.4606473966
8433	0.4606407589
8434	0.460623459
8435	0.4606111026
8436	0.4605861147
8437	0.4605744008
8438	0.4605632488
8439	0.4605510184
8440	0.4605376046
8441	0.4605120678
8442	0.4605073573
8443	0.4605024089
8444	0.4604818251
8445	0.4604710877
8446	0.4604555289
8447	0.4604460579
8448	0.4604322153
8449	0.4604186232
8450	0.4603997952
8451	0.4603897499
8452	0.4603682245
8453	0.4603503164
8454	0.4603283648
8455	0.4603041905
8456	0.4602848282
8457	0.4602580256
8458	0.4602500346
8459	0.4602392234
8460	0.4602242953
8461	0.4602063481
8462	0.460190107
8463	0.4601751034
8464	0.4601704401
8465	0.4601594802
8466	0.4601454979
8467	0.4601346045
8468	0.4601189714
8469	0.4601094811
8470	0.4600938396
8471	0.460080106
8472	0.4600562774
8473	0.4600461164
8474	0.460029686
8475	0.4600031487
8476	0.459986911
8477	0.4599695875
8478	0.459957448
8479	0.4599468386
8480	0.459933885
8481	0.4599221957
8482	0.459915726
8483	0.459904193
8484	0.4598896711
8485	0.4598782594
8486	0.4598644196
8487	0.4598576513
8488	0.4598473398
8489	0.4598318379
8490	0.4598089684
8491	0.4597951358
8492	0.4597814171
8493	0.4597621062
8494	0.459734798
8495	0.4597250094
8496	0.4597134736
8497	0.4597055359
8498	0.4596904286
8499	0.459670055
8500	0.4596489939
8501	0.4596297254
8502	0.4596209913
8503	0.4596031361
8504	0.4595904371
8505	0.4595761672
8506	0.4595644263
8507	0.4595516257
8508	0.4595350005
8509	0.4595243038
8510	0.45950692
8511	0.4594911638
8512	0.4594791424
8513	0.4594558847
8514	0.4594429316
8515	0.4594362783
8516	0.4594260159
8517	0.4594151608
8518	0.4594041252
8519	0.4593973126
8520	0.4593836994
8521	0.4593733696
8522	0.4593646357
8523	0.4593440096
8524	0.459331823
8525	0.4593232555
8526	0.4593108769
8527	0.4592973366
8528	0.4592886333
8529	0.4592769921
8530	0.4592563549
8531	0.4592408735
8532	0.4592346546
8533	0.459228937
8534	0.4592123758
8535	0.4591990385
8536	0.4591847163
8537	0.4591649399
8538	0.4591428847
8539	0.4591347081
8540	0.4591161542
8541	0.4591068101
8542	0.4590917817
8543	0.4590603847
8544	0.4590491374
8545	0.4590326135
8546	0.4590106508
8547	0.4590048576
8548	0.4589914062
8549	0.4589680829
8550	0.4589607826
8551	0.4589474359
8552	0.4589156506
8553	0.4589092673
8554	0.4588961213
8555	0.4588843477
8556	0.4588769974
8557	0.458862728
8558	0.4588278108
8559	0.4588152656
8560	0.458803254
8561	0.4587862923
8562	0.4587725265
8563	0.4587591143
8564	0.4587467619
8565	0.4587335813
8566	0.4587218034
8567	0.4587141406
8568	0.4587008889
8569	0.4586854765
8570	0.4586818354
8571	0.4586640025
8572	0.4586474466
8573	0.4586324733
8574	0.4586117084
8575	0.4586014268
